Created,ID,Text
2022-04-10T08:38:15.000Z,1513073864619794432,"Mam poczucie, że to była naprawdę wartościowa i potrzebna rozmowa, przybliżająca prawne meandry wojny powietrznej, w tym oceny bombardowań, naruszeń międzynarodowego prawa humanitarnego czy zbrodni wojennych.
Nie tylko o #wojna #agresja #Rosja #Ukraina.
Dzięki @MPiatkowski1! https://t.co/fBJibgFhfM"
2022-04-10T08:37:07.000Z,1513073578694123520,#Rosja #Finlandia #wojsko #opinia #agresja https://t.co/0SqPfvBgs8
2022-04-10T08:36:22.000Z,1513073390076239875,"#RosyjskaAgresja | #Ukraina zamierza kupić 35 niemieckich bojowych wozów piechoty #Marder. Zakup ma być dokonany bezpośrednio od producenta - podaje @BILD 
#RadioWnet 
#Ukraine #RussianWarCrimes #Rosja"
2022-04-10T08:33:48.000Z,1513072743742418946,"Rozmowa red. nacz. OM @TomaszLachowsk1 z dr. @MPiatkowski1, autorem książki: ""Wojna powietrzna a międzynarodowe prawo humanitarne"". 
O trwającej #wojna #agresja #Rosja z #Ukraina, a także #IIWŚ, #Korea, #Wietnam czy #Serbia.
#PrawoMiędzynarodowe #MPH 
https://t.co/orONRPLfMT https://t.co/iXWdXIM8B7"
2022-04-10T08:30:13.000Z,1513071841279193089,"Zełenski: Ukraina nie ma wyjścia, musi negocjować z Rosją
#LegaArtis #legaartis #OperacjaMilitarna #polska #putin #rosja #Ukraina #wojna #WołodymyrZełenski
https://t.co/DdUv6bIZJB"
2022-04-10T08:29:07.000Z,1513071564375445504,"#RosyjskaAgresja | W ciągu 45 dni wojny, w wyniku zbrojnej agresji Rosji, na Ukrainie zginęło co najmniej 177 dzieci, a ponad 336 zostało rannych.
#RadioWnet 
#RussianWarCrimes #Ukraina #Ukraine #Rosja
https://t.co/qvFqTA2HU4"
2022-04-10T08:23:14.000Z,1513070083719012352,Co robił #Macron skąd #Ukrainy dzwoniąc do #putlera... Francja biznesowo jest powiązana z #rosją więc kto rządzi to rzecz #Francuzów nie #Polaków. https://t.co/MeeHA7Fxxg
2022-04-10T08:22:09.000Z,1513069811374469120,"@GiertychRoman ""Obrońco""dzieci i ci co POdziwiali #Merkel-#PutinHitler! Niech dzieci i świat wie, że zanim #Rosja zaczęła zabijać ich rodziców i burzyć szkoły zamordowała  prezydenta RP, który swiat ostrzegał! Nie posłuchali! Teraz mają krew #Ukrainians na swoich rękach"
2022-04-10T08:21:09.000Z,1513069561687556098,"#RosyjskaAgresja | W okolicach #Charków rosyjscy wojskowi kradli produkty przeznaczone do karmienia zwierząt w ekoparku. Zwierzętom zabrano marchewki, buraki i kapustę.
#RadioWnet
#Ukraina #Russia #Rosja #Ukraine 
https://t.co/mqlxgagS0Z"
2022-04-10T08:20:02.000Z,1513069281193467905,"#Tusk #Putin #Smoleńsk #Rosja 
#TragediaSmoleńska .

#ZbrodniaSmoleńska ,
#KatastrofaSmoleńska czy #Zamach , #ZamachSmoleński ?
Może  międzynarodowy trybunał to wyjaśni ? https://t.co/vUbVv2NLCf"
